status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,26628,2025,35000000,0,"19 STATEWIDE HEALTH INFORMATION NETWORK FOR NEW YORK (CCP) ..... 35,000,000 20 -------------- 21 Capital Projects Funds - Other 22 Capital Projects Fund - 30000 23 Program Improvement/Change Purpose 24 For grants, services and expenses including 25 contracts for the New York eHealth Colla- 26 borative for the purpose of supporting and 27 administering the statewide health infor- 28 mation network for New York, including but 29 not limited to qualified entities certi- 30 fied by the department, technology, equip- 31 ment, software, personal service, fringe 32 benefits, and indirect costs. For purposes 33 of the program, all such activities are 34 deemed to constitute a capital expendi- 35 ture. Provided, however, that two million 36 five hundred thousand dollars shall be 37 used for modernizing health reporting 38 systems. No expenditures related to this 39 appropriation shall be made without a 40 plan, prepared by the commissioner of 41 health and approved by the director of the 42 budget, detailing sufficient resources are 43 available to support such expenditures. 44 Use of such funds shall not be subject to 45 the requirements of section 163 of the 46 state finance law. (12SH2508) (26628) ....... 35,000,000",444,46.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|26628|2025|35000000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Safe Drinking Water Revolving Account - 31360,85501,2017,150000000,93114000,"29 By chapter 54, section 1, of the laws of 2017, as amended by chapter 54,
30 section 1, of the laws of 2023:
31 The sum of $150,000,000 is hereby appropriated for services and
32 expenses of a life sciences laboratory public health initiative in
33 the Capital District pursuant to a plan developed by the chief exec-
34 utive officer of the New York state urban development corporation
35 jointly with the commissioner of health to develop life science
36 research, innovation, and infrastructure including, but not limited
37 to the preparation of plans, design, construction, renovation, and
38 other costs incidental thereto, including the payment of liabilities
39 incurred prior to April 1, 2017. Notwithstanding section 51 of the
40 public authorities law, such plan shall be reviewed and approved by
41 New York State public authorities control board. Prior to any award,
42 the New York state public authorities control board shall review and
43 approve any construction project in excess of five million dollars
44 funded from this appropriation. All or a portion of the funds appro-
45 priated hereby may be suballocated or transferred to any department,
46 agency, or public authority (12251709) (85501) .....................
47 150,000,000 ...................................... (re. $93,114,000)",447,29.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|85501|2017|150000000|SAFE DRINKING WATER REVOLVING ACCOUNT - 31360
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,51919,2024,10000000,10000000,"15 By chapter 54, section 1, of the laws of 2024:
16 For services and expenses related to information technology projects
17 undertaken by the department of health, including the payment of
18 liabilities incurred prior to April 1, 2024 pursuant to a plan that
19 addresses information technology security and data management,
20 prepared by the department of health, developed in consultation with
21 the office of information technology services, and approved by the
22 director of the budget. Upon the request of the commissioner of the
23 department of health and approval of the director of the division of
24 the budget, all or a portion of the funds appropriated hereby may be
25 suballocated or transferred to the office of information technology
26 services (12IT2408) (51919) ... 10,000,000 ....... (re. $10,000,000)",455,15.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|51919|2024|10000000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,29780,2018,8000000,417000,"9 By chapter 54, section 1, of the laws of 2018:
10 To maintain and improve existing facilities including preparation of
11 plans and for payment to the design and construction management
12 account of the centralized services fund of the New York state
13 office of general services. Upon the request of the commissioner of
14 the department of health and approval of the director of the divi-
15 sion of the budget, funds of this appropriation may be transferred
16 to the dormitory authority of the state of New York for capital
17 projects (12591803) (29780) ... 8,000,000 ........... (re. $417,000)",457,9.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|29780|2018|8000000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,29780,2016,8000000,33000,"27 By chapter 55, section 1, of the laws of 2016:
28 To maintain and improve existing facilities including preparation of
29 plans and for payment to the design and construction management
30 account of the centralized services fund of the New York state
31 office of general services. Upon the request of the commissioner of
32 the department of health and approval of the director of the divi-
33 sion of the budget, funds of this appropriation may be transferred
34 to the dormitory authority of the state of New York for capital
35 projects (12591603) (29780) ... 8,000,000 ............ (re. $33,000)",457,27.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|29780|2016|8000000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Health Care IT Capital Account - 32216,81010,2016,7600000,2642000,"37 By chapter 55, section 1, of the laws of 2016:
38 For minor alterations, improvements and preventive maintenance of St.
39 Albans Nursing Home, Helen Hayes Hospital, Oxford Nursing Home,
40 Batavia Nursing Home, and Montrose Nursing Home including prepara-
41 tion of plans and for payment to the design and construction manage-
42 ment account of the centralized services fund of the New York state
43 office of general services. Upon the request of the commissioner of
44 the department of health and approval of the director of the divi-
45 sion of the budget, funds of this appropriation may be transferred
46 to the dormitory authority of the state of New York for capital
47 projects (12601603) (81010) ... 7,600,000 ......... (re. $2,642,000)",459,37.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|81010|2016|7600000|HEALTH CARE IT CAPITAL ACCOUNT - 32216
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Safe Drinking Water Revolving Account - 31360,26888,2023,30000000,30000000,"14 By chapter 54, section 1, of the laws of 2023:
15 For payment of a portion of the state's match for the safe drinking
16 water revolving fund (12SM2357) (26888) ............................
17 30,000,000 ....................................... (re. $30,000,000)",461,14.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|26888|2023|30000000|SAFE DRINKING WATER REVOLVING ACCOUNT - 31360
discontinued,,,DEPARTMENT OF HEALTH,CAPITAL PROJECTS,Capital Projects Fund,Safe Drinking Water Revolving Account - 31360,26888,2022,15000000,3479000,"23 By chapter 54, section 1, of the laws of 2022:
24 For payment of a portion of the state's match for the safe drinking
25 water revolving fund (12SM2257) (26888) ............................
26 15,000,000 ........................................ (re. $3,479,000)",461,23.0,2025-26,CAP 25-26.pdf,DEPARTMENT OF HEALTH|26888|2022|15000000|SAFE DRINKING WATER REVOLVING ACCOUNT - 31360
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Safe Drinking Water Revolving Account - 31360,81108,2021,3000000,3000000,"12 By chapter 54, section 1, of the laws of 2021:
13 Alterations and improvements for the preservation of facilities
14 including liabilities incurred prior to April 1, 2021 (ERPF2103)
15 (81108) ... 3,000,000 ............................. (re. $3,000,000)",466,12.0,2025-26,CAP 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|81108|2021|3000000|SAFE DRINKING WATER REVOLVING ACCOUNT - 31360
discontinued,,,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,CAPITAL PROJECTS,Capital Projects Fund,Safe Drinking Water Revolving Account - 31360,81108,2020,3000000,3000000,"16 By chapter 54, section 1, of the laws of 2020:
17 Alterations and improvements for the preservation of facilities
18 including liabilities incurred prior to April 1, 2020 (ERPF2003)
19 (81108) ... 3,000,000 ............................. (re. $3,000,000)",466,16.0,2025-26,CAP 25-26.pdf,DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES|81108|2020|3000000|SAFE DRINKING WATER REVOLVING ACCOUNT - 31360
discontinued,,,DIVISION OF HOUSING AND COMMUNITY RENEWAL,CAPITAL PROJECTS,Capital Projects Fund,Housing Trust Fund Corporation Account - 31851,31409,2023,1000000,859000,"18 By chapter 54, section 1, of the laws of 2023:
19 For allocation as follows: For contract with eligible applicants to
20 provide financial assistance for the actual costs of an access to
21 home program pursuant to article XXV of the private housing finance
22 law (08052307) (31409) ... 1,000,000 ................ (re. $859,000)",483,18.0,2025-26,CAP 25-26.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31409|2023|1000000|HOUSING TRUST FUND CORPORATION ACCOUNT - 31851
discontinued,,,DIVISION OF HOUSING AND COMMUNITY RENEWAL,CAPITAL PROJECTS,Capital Projects Fund,Housing Trust Fund Corporation Account - 31851,31300,2023,2000000,2000000,"23 For additional funding for the access to home program. For allocation
24 as follows: For contract with eligible applicants to provide finan-
25 cial assistance for the actual costs of an access to home program
26 pursuant to article XXV of the private housing finance law. The
27 amounts appropriated herein may be suballocated or transferred to
28 any state department, agency, or public authority for the purposes
29 stated herein (08AC2307) (31300) ... 2,000,000 .... (re. $2,000,000)",483,23.0,2025-26,CAP 25-26.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31300|2023|2000000|HOUSING TRUST FUND CORPORATION ACCOUNT - 31851
discontinued,,,DIVISION OF HOUSING AND COMMUNITY RENEWAL,CAPITAL PROJECTS,Capital Projects Fund,Affordable Housing Corporation Account - 31852,31424,2020,26000000,26000000,"36 By chapter 54, section 1, of the laws of 2020:
37 For allocation as follows: For deposit in the affordable housing
38 development account created pursuant to section 59-b of the private
39 housing finance law for the purposes of carrying out the provisions
40 of article XIX of the private housing finance law. No funds shall be
41 expended from this appropriation until the director of the budget
42 has approved a financial plan submitted by the affordable housing
43 corporation in such detail as required by the director of the budg-
44 et.
45 Up to 5 percent of the funds appropriated herein may be used for
46 administrative purposes (08012007) (31424) .........................
47 26,000,000 ....................................... (re. $26,000,000)",485,36.0,2025-26,CAP 25-26.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31424|2020|26000000|AFFORDABLE HOUSING CORPORATION ACCOUNT - 31852
discontinued,,,DIVISION OF HOUSING AND COMMUNITY RENEWAL,CAPITAL PROJECTS,Capital Projects Fund,Housing Trust Fund Corporation Account - 31851,31424,2019,26000000,6331000,"48 By chapter 54, section 1, of the laws of 2019:
AB
486 12554-09-5
DIVISION OF HOUSING AND COMMUNITY RENEWAL
CAPITAL PROJECTS - REAPPROPRIATIONS 2025-26
1 For allocation as follows: For deposit in the affordable housing
2 development account created pursuant to section 59-b of the private
3 housing finance law for the purposes of carrying out the provisions
4 of article XIX of the private housing finance law. No funds shall be
5 expended from this appropriation until the director of the budget
6 has approved a financial plan submitted by the affordable housing
7 corporation in such detail as required by the director of the budg-
8 et.
9 Up to 5 percent of the funds appropriated herein may be used for
10 administrative purposes (08011907) (31424) .........................
11 26,000,000 ........................................ (re. $6,331,000)",486,48.0,2025-26,CAP 25-26.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31424|2019|26000000|HOUSING TRUST FUND CORPORATION ACCOUNT - 31851
discontinued,,,DIVISION OF HOUSING AND COMMUNITY RENEWAL,CAPITAL PROJECTS,Capital Projects Fund,Housing Trust Fund Corporation Account - 31851,31423,2021,14000000,12672000,"30 By chapter 54, section 1, of the laws of 2021, as amended by chapter 54,
31 section 1, of the laws of 2023:
32 For allocation as follows: For the purpose of maximizing the state's
33 utilization of federal low income housing tax credits in conjunction
34 with the issuance of tax exempt bonds used to finance affordable
35 housing construction. The amounts appropriated herein may be subal-
36 located or transferred to any state department, agency, or public
37 authority for the purposes stated herein.
38 Up to 5 percent of the funds appropriated herein may be used for
39 administrative purposes (08032107) (31423) .........................
40 14,000,000 ....................................... (re. $12,672,000)",487,30.0,2025-26,CAP 25-26.pdf,DIVISION OF HOUSING AND COMMUNITY RENEWAL|31423|2021|14000000|HOUSING TRUST FUND CORPORATION ACCOUNT - 31851
